/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000543_CLEAN0_IID006592_CAID005_COID007.jpg 543
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003213_CLEAN0_IID032496_CAID011_COID007.jpg 3213
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004138_CLEAN0_IID041494_CAID015_COID018.jpg 4138
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009068_CLEAN0_IID080119_CAID011_COID002.jpg 9068
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001506_CLEAN0_IID018144_CAID011_COID011.jpg 1506
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003010_CLEAN0_IID031000_CAID011_COID002.jpg 3010
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008354_CLEAN0_IID072300_CAID008_COID012.jpg 8354
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003622_CLEAN0_IID035782_CAID016_COID019.jpg 3622
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006955_CLEAN0_IID063925_CAID016_COID003.jpg 6955
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009588_CLEAN0_IID084068_CAID011_COID002.jpg 9588
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID007145_CLEAN0_IID065327_CAID016_COID020.jpg 7145
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005390_CLEAN0_IID052409_CAID016_COID013.jpg 5390
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000551_CLEAN0_IID006647_CAID006_COID002.jpg 551
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005551_CLEAN0_IID053587_CAID016_COID007.jpg 5551
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001517_CLEAN0_IID018349_CAID002_COID012.jpg 1517
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004145_CLEAN0_IID041590_CAID011_COID018.jpg 4145
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004142_CLEAN0_IID041545_CAID015_COID013.jpg 4142
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009572_CLEAN0_IID083963_CAID016_COID019.jpg 9572
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008937_CLEAN0_IID078489_CAID016_COID001.jpg 8937
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005913_CLEAN0_IID056409_CAID011_COID005.jpg 5913
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004226_CLEAN0_IID042566_CAID010_COID010.jpg 4226
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004926_CLEAN0_IID048488_CAID006_COID005.jpg 4926
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001927_CLEAN0_IID022290_CAID006_COID005.jpg 1927
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005063_CLEAN0_IID049911_CAID008_COID018.jpg 5063
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008504_CLEAN0_IID073939_CAID007_COID001.jpg 8504
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003672_CLEAN0_IID036189_CAID011_COID003.jpg 3672
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004201_CLEAN0_IID042248_CAID006_COID013.jpg 4201
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009026_CLEAN0_IID079578_CAID011_COID019.jpg 9026
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002543_CLEAN0_IID026925_CAID006_COID003.jpg 2543
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000643_CLEAN0_IID007340_CAID009_COID011.jpg 643
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006589_CLEAN0_IID061888_CAID008_COID005.jpg 6589
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005516_CLEAN0_IID053327_CAID016_COID013.jpg 5516
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004254_CLEAN0_IID042828_CAID012_COID017.jpg 4254
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003547_CLEAN0_IID035195_CAID011_COID018.jpg 3547
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008444_CLEAN0_IID073390_CAID007_COID018.jpg 8444
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005229_CLEAN0_IID051068_CAID010_COID019.jpg 5229
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008731_CLEAN0_IID076000_CAID009_COID007.jpg 8731
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008934_CLEAN0_IID078450_CAID007_COID001.jpg 8934
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009541_CLEAN0_IID083845_CAID008_COID018.jpg 9541
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002079_CLEAN0_IID023419_CAID006_COID005.jpg 2079
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002689_CLEAN0_IID028395_CAID006_COID001.jpg 2689
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000283_CLEAN0_IID004073_CAID007_COID013.jpg 283
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000298_CLEAN0_IID004260_CAID007_COID007.jpg 298
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005004_CLEAN0_IID049347_CAID008_COID007.jpg 5004
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001385_CLEAN0_IID016161_CAID006_COID002.jpg 1385
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001767_CLEAN0_IID021003_CAID005_COID008.jpg 1767
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008934_CLEAN0_IID078446_CAID007_COID001.jpg 8934
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009022_CLEAN0_IID079520_CAID011_COID019.jpg 9022
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005221_CLEAN0_IID050989_CAID010_COID010.jpg 5221
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005021_CLEAN0_IID049524_CAID008_COID018.jpg 5021
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001355_CLEAN0_IID015793_CAID009_COID011.jpg 1355
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005913_CLEAN0_IID056411_CAID011_COID005.jpg 5913
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008467_CLEAN0_IID073645_CAID007_COID019.jpg 8467
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID007513_CLEAN0_IID067373_CAID011_COID002.jpg 7513
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004258_CLEAN0_IID042872_CAID012_COID007.jpg 4258
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002746_CLEAN0_IID029008_CAID010_COID010.jpg 2746
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008973_CLEAN0_IID078980_CAID004_COID001.jpg 8973
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000210_CLEAN0_IID003096_CAID007_COID019.jpg 210
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005831_CLEAN0_IID055781_CAID011_COID002.jpg 5831
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001467_CLEAN0_IID017469_CAID016_COID018.jpg 1467
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000130_CLEAN0_IID001898_CAID007_COID012.jpg 130
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003945_CLEAN0_IID038995_CAID015_COID002.jpg 3945
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002700_CLEAN0_IID028509_CAID010_COID005.jpg 2700
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004158_CLEAN0_IID041753_CAID015_COID018.jpg 4158
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004118_CLEAN0_IID041245_CAID015_COID009.jpg 4118
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008355_CLEAN0_IID072309_CAID008_COID003.jpg 8355
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000698_CLEAN0_IID007835_CAID009_COID002.jpg 698
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006936_CLEAN0_IID063773_CAID004_COID002.jpg 6936
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000383_CLEAN0_IID005224_CAID006_COID019.jpg 383
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000844_CLEAN0_IID009180_CAID010_COID002.jpg 844
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006962_CLEAN0_IID063998_CAID016_COID009.jpg 6962
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008911_CLEAN0_IID078154_CAID002_COID002.jpg 8911
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000871_CLEAN0_IID009458_CAID006_COID005.jpg 871
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002758_CLEAN0_IID029171_CAID010_COID007.jpg 2758
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006620_CLEAN0_IID062187_CAID011_COID007.jpg 6620
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004951_CLEAN0_IID048736_CAID005_COID002.jpg 4951
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008268_CLEAN0_IID071389_CAID011_COID002.jpg 8268
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004142_CLEAN0_IID041541_CAID015_COID013.jpg 4142
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003993_CLEAN0_IID039553_CAID015_COID002.jpg 3993
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006090_CLEAN0_IID057914_CAID011_COID002.jpg 6090
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001551_CLEAN0_IID018874_CAID011_COID002.jpg 1551
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID007000_CLEAN0_IID064399_CAID011_COID002.jpg 7000
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006901_CLEAN0_IID063554_CAID012_COID013.jpg 6901
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002873_CLEAN0_IID030155_CAID011_COID019.jpg 2873
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008795_CLEAN0_IID076647_CAID002_COID009.jpg 8795
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003884_CLEAN0_IID038300_CAID015_COID002.jpg 3884
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002448_CLEAN0_IID026248_CAID017_COID007.jpg 2448
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001870_CLEAN0_IID021848_CAID006_COID008.jpg 1870
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004581_CLEAN0_IID045317_CAID008_COID002.jpg 4581
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005291_CLEAN0_IID051600_CAID011_COID004.jpg 5291
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008300_CLEAN0_IID071689_CAID008_COID001.jpg 8300
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005432_CLEAN0_IID052705_CAID016_COID020.jpg 5432
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008538_CLEAN0_IID074271_CAID011_COID002.jpg 8538
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006554_CLEAN0_IID061565_CAID011_COID002.jpg 6554
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002746_CLEAN0_IID029011_CAID010_COID010.jpg 2746
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000090_CLEAN0_IID001249_CAID007_COID002.jpg 90
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002530_CLEAN0_IID026842_CAID006_COID002.jpg 2530
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001009_CLEAN0_IID011004_CAID011_COID013.jpg 1009
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008921_CLEAN0_IID078305_CAID011_COID006.jpg 8921
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002965_CLEAN0_IID030755_CAID011_COID009.jpg 2965
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008570_CLEAN0_IID074530_CAID006_COID013.jpg 8570
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009266_CLEAN0_IID082542_CAID015_COID002.jpg 9266
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID007650_CLEAN0_IID068018_CAID015_COID007.jpg 7650
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008822_CLEAN0_IID077020_CAID011_COID018.jpg 8822
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008544_CLEAN0_IID074330_CAID005_COID006.jpg 8544
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004337_CLEAN0_IID043575_CAID007_COID002.jpg 4337
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006787_CLEAN0_IID062943_CAID016_COID019.jpg 6787
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006406_CLEAN0_IID060338_CAID011_COID013.jpg 6406
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005649_CLEAN0_IID054329_CAID011_COID009.jpg 5649
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009016_CLEAN0_IID079458_CAID011_COID007.jpg 9016
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000922_CLEAN0_IID009882_CAID011_COID006.jpg 922
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001585_CLEAN0_IID019337_CAID011_COID007.jpg 1585
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID008593_CLEAN0_IID074676_CAID006_COID002.jpg 8593
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID009448_CLEAN0_IID083454_CAID014_COID017.jpg 9448
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005776_CLEAN0_IID055369_CAID011_COID018.jpg 5776
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003547_CLEAN0_IID035191_CAID011_COID018.jpg 3547
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID006008_CLEAN0_IID057179_CAID011_COID018.jpg 6008
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004355_CLEAN0_IID043681_CAID006_COID005.jpg 4355
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003791_CLEAN0_IID037306_CAID015_COID018.jpg 3791
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003521_CLEAN0_IID034992_CAID016_COID019.jpg 3521
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID004615_CLEAN0_IID045624_CAID008_COID002.jpg 4615
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001009_CLEAN0_IID011006_CAID011_COID013.jpg 1009
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID005366_CLEAN0_IID052210_CAID016_COID013.jpg 5366
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001375_CLEAN0_IID016017_CAID006_COID001.jpg 1375
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001113_CLEAN0_IID012696_CAID008_COID007.jpg 1113
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000814_CLEAN0_IID008880_CAID008_COID005.jpg 814
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID003945_CLEAN0_IID038990_CAID015_COID002.jpg 3945
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID001333_CLEAN0_IID015475_CAID009_COID010.jpg 1333
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002648_CLEAN0_IID027881_CAID006_COID005.jpg 2648
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000748_CLEAN0_IID008250_CAID006_COID007.jpg 748
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000857_CLEAN0_IID009326_CAID010_COID010.jpg 857
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID002011_CLEAN0_IID022915_CAID003_COID001.jpg 2011
/lunit/home/sgpark/data/lookbook/LookBook_Split/test/PID000504_CLEAN0_IID006205_CAID006_COID005.jpg 504
